msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
bHJz253ltchtbryWkLJ7cTdxbCGAYQgbqDKbkAgZRlU=,38,30,149,149,0,20160326,20160425,0
bHJz253ltchtbryWkLJ7cTdxbCGAYQgbqDKbkAgZRlU=,38,30,149,149,0,20160427,20160527,0
bHJz253ltchtbryWkLJ7cTdxbCGAYQgbqDKbkAgZRlU=,32,410,1788,1788,0,20160530,20170717,0
bIvvAEb4VvlctFSLU7c24hAS9175PLb1HR/VplxF36w=,35,7,0,0,0,20150606,20150615,0
bJ3/H0nqzjKQqt/+qOkpXRimqaCgwZ9EH18pTdwPA7s=,35,7,0,0,0,20161112,20161119,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150214,20150313,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150313,20150413,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150413,20150513,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,0,0,149,1,20150513,20150613,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150613,20150713,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150713,20150813,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150813,20150913,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20150913,20151013,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20151013,20151113,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20151113,20151213,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20151213,20160113,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160113,20160213,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160213,20160313,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160313,20160413,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160413,20160513,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160513,20160613,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160613,20160713,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160713,20160813,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160813,20160913,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20160913,20161013,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20161013,20161113,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20161113,20161213,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20161213,20170113,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20170113,20170213,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20170213,20170313,0
bLp3ndl14ZOYPIHWN6A4NYvCBIB0z0paqJFhRyrQiII=,41,30,149,149,1,20170313,20170413,0
bRATohnrREfnhdp7W5dd7isjxsC9Mq0GNwU2IbZMehc=,35,7,0,0,0,20150605,20150615,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20160903,20161005,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20161003,20161105,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20161103,20161205,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20161203,20170105,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20170103,20170205,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20170203,20170305,0
bdH+qEFOSuKiMmX/dzMTRmMUnnJJ3WjkxrtqiD8UVro=,37,30,149,149,1,20170303,20170405,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,38,30,149,149,0,20151014,20151113,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,36,30,150,150,0,20151116,20151216,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,36,30,150,150,0,20151214,20160115,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,36,30,150,150,0,20160117,20160216,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,38,30,149,149,0,20160221,20160322,0
bdJgvbqeLoESB/aReKS7CSIQb/jwMOmNSbfEBcvEf4Y=,35,7,0,0,0,20160828,20160902,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20150708,20150807,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20150808,20150907,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20150909,20151009,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20151011,20151110,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20151113,20151213,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20151214,20160113,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20160128,20160227,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20160311,20160410,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20160412,20160512,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20160513,20160612,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,38,30,149,149,0,20160618,20160718,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20160719,20160818,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20160819,20160918,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20160919,20161019,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20161020,20161119,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20161123,20161223,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20161224,20170123,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,29,30,180,180,0,20170124,20170223,0
bdpsbXBhPMUJZaGKYKDbrvi5l6gLnqERbeYy/vNxo6U=,32,180,799,799,0,20170227,20170826,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20150726,20150826,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20150826,20150926,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20150926,20151026,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20151026,20151126,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20151126,20151226,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20151226,20160126,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160126,20160226,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160226,20160326,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160326,20160426,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160426,20160526,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160526,20160626,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160626,20160726,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160726,20160826,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160826,20160926,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20160926,20161026,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20161026,20161126,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20161126,20161226,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20161226,20170126,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20170126,20170226,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20170226,20170326,0
be6bMI9LL/uO5c5BUshpOCoC32DIRh+ckPF+mCi8sSc=,41,30,99,99,1,20170326,20170426,0
bgl4TqBN96w0a0naPKkAgFlWf6tdxM1tE+MXocN0uaw=,35,7,0,0,0,20161112,20161119,0
bhL/vasZh+qOLbD6pMwBPYPR/BJqB/u+x7OQzhKARKU=,32,410,1788,1788,0,20160224,20170416,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160220,20160320,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160320,20160420,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160420,20160520,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160520,20160620,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160620,20160720,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160720,20160820,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160820,20160920,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20160920,20161020,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20161020,20161120,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20161120,20161220,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20161220,20170120,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20170120,20170220,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20170220,20170320,0
bjA/1W8C/gVAbP2ZBaXy1z5Ky6GrIbEQTazwjPtCI1s=,41,30,99,99,1,20170320,20170420,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20151223,20160122,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160122,20160222,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160222,20160322,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160322,20160422,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160422,20160522,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160522,20160622,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160622,20160722,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160722,20160822,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160822,20160922,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20160922,20161022,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20161022,20161122,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20161122,20161222,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20161222,20170122,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20170122,20170222,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20170222,20170322,0
blQPHkUAw3MDNaSOwxg0r7Nie4NPG3adSZN1SslhoV8=,41,30,99,99,1,20170322,20170422,0
blkqU3rzoZu2ldfruI5+QYF9W9q+ZnZ+WcCHakBfouQ=,35,7,0,0,0,20161104,20161111,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20160618,20160630,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20160630,20160731,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20160731,20160831,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20160831,20160930,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20160930,20161031,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20161031,20161130,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20161130,20161231,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20161231,20170131,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20170131,20170228,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20170228,20170331,0
bm7Y8xtRAhhKhREJF6PZeaWYmlV4tQXYQJdOQG0Op/Q=,31,30,149,149,1,20170331,20170430,0
buM2RbNXp4iGd1mgYEMRGIGNxn3sdFihZVD5GgMSeHA=,35,7,0,0,0,20161029,20161105,0
buM2RbNXp4iGd1mgYEMRGIGNxn3sdFihZVD5GgMSeHA=,26,1,0,0,0,20170112,20170414,0
buM2RbNXp4iGd1mgYEMRGIGNxn3sdFihZVD5GgMSeHA=,41,30,99,99,1,20170116,20170514,0
buM2RbNXp4iGd1mgYEMRGIGNxn3sdFihZVD5GgMSeHA=,41,30,99,99,1,20170216,20170611,0
buM2RbNXp4iGd1mgYEMRGIGNxn3sdFihZVD5GgMSeHA=,41,30,99,99,1,20170316,20170712,0
buifLW62NLYD4vCRVArw2/BheECDPxCYWdN+vf5q+Jc=,35,7,0,0,0,20161106,20161113,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20160116,20160215,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20160215,20160215,1
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20160728,20160827,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20160828,20160927,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20160928,20161027,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20161007,20161027,1
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20170206,20170305,0
bv2ffR7Lbta57/gaT8A8kIxie0yKRgdzndDnUGVwbUk=,37,30,149,149,1,20170306,20170405,0
bvxyiWdr0svemG1Ifc7YS97YAWSR+NOVJQWiER5L9LE=,41,30,149,0,1,20151011,20151110,0
bvxyiWdr0svemG1Ifc7YS97YAWSR+NOVJQWiER5L9LE=,41,30,149,0,1,20151110,20151110,1
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20160723,20160822,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20160909,20161009,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20161012,20161111,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20161113,20161213,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20161213,20170112,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20170113,20170212,0
c/NSqFED6V0PDyqBo9863e3ueTr0vZColknvFfx/V2E=,29,30,180,180,0,20170213,20170315,0
c0azj2KjW0JOTNjQrmGt+sScB1ZIHY21XL2LQM9vtbI=,35,7,0,0,0,20161119,20161126,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20150731,20150831,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20150831,20150930,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20151130,20151231,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20151231,20160131,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160131,20160229,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160229,20160331,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160331,20160430,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160430,20160531,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160531,20160630,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160630,20160731,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160731,20160831,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160831,20160930,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20160930,20161031,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20161031,20161130,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20161130,20161231,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20161231,20170131,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20170131,20170228,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20170228,20170331,0
c1J2RMSv7N/YawaheUY2Gu9Ijz7yTA67NoCkmPb2plc=,41,30,99,99,1,20170331,20170430,0
c23D/qDotCIhnYiLcKYmw0DJZ0rOALmnpIXv44QsP8Y=,38,30,149,149,0,20150119,20150218,0
c23D/qDotCIhnYiLcKYmw0DJZ0rOALmnpIXv44QsP8Y=,38,30,149,149,0,20150218,20150320,0
c23D/qDotCIhnYiLcKYmw0DJZ0rOALmnpIXv44QsP8Y=,38,30,149,149,0,20150321,20150420,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20150804,20150903,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20150904,20151004,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20151007,20151106,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20151107,20151207,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20151208,20160107,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20160107,20160206,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20160208,20160309,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,150,150,0,20160310,20160409,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,0,20160410,20160510,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,0,20160511,20160610,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,0,20160611,20160711,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,0,20160711,20160810,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20160811,20160911,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20160912,20161011,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20161012,20161111,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20161112,20161211,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20161212,20170111,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20170112,20170211,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20170212,20170311,0
c6i+jrZxSpsinaCJS+myOJKGZkfVt1r2T+axDKXt2gw=,36,30,180,180,1,20170312,20170411,0
cBYD/JXa6xuvs8uJckLVkqHnvjqO9XbUnOKQ7QTXfKE=,35,7,0,0,0,20160910,20160915,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160216,20160316,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160316,20160416,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160416,20160516,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160516,20160616,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160616,20160716,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160716,20160816,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160816,20160916,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20160916,20161016,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20161016,20161116,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20161116,20161216,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20161216,20170116,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20170116,20170216,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20170216,20170316,0
cDMODIvyx1Yz7Bpe5YrjQrVl/M4UwHmhE88m5KejJhg=,41,30,99,99,1,20170316,20170416,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20151110,20151209,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20151210,20160109,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160110,20160209,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160210,20160309,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160310,20160409,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160410,20160509,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160510,20160609,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160610,20160709,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160710,20160809,0
cDRIbME9+UiSoKIsrEOlMI0uJ8rvyZnNGeEndAMUERU=,40,30,149,149,1,20160810,20160909,0
